reject_id,reason,duplicate_of_hash,source_csv,source_csv_row_index,item_id,page_index,candidate_text_candidate,source_norm_hash,mining_score,extraction_quality_proxy,categories_from_mining,risk_notes
MCT-UWINDSOR-365-REJECT-0191,same_item_page_source_page_cap,4917f26c7e57a107,common_actor_struggles_quote_bucket_raw.csv,138,633,1,"When we start at the begin— ning, we must feel the middle and the end., wWwhoen we are in the middle, we must feel the past and the future; and when we are at the end, we must feel the middle and the beginning. when you have finished and are out of this pattern, then you have the fedling of the whole which has happensd.",208d9dc3137f6d81,116,0.884,daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0192,exact_normalized_duplicate,7ebc200228cd8f58,common_actor_struggles_quote_bucket_raw.csv,91,1019,4,Mthout thin kind of experiment I cannot tell you anything more a’onut H2. . _ In Karen'a interpretation of the Shrew; one showed curtain dovolupnont. but am: did not have the feeling of style. it damn not no in the text or tho mine on ocbno. but purely in the psychology or the actor. The scene is so short that the beginning and/Che end must' be very clear.,7ebc200228cd8f58,118,0.876,actor_struggle;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0193,exact_normalized_duplicate,f74354e73903d2b6,common_actor_struggles_quote_bucket_raw.csv,65,920,2,Try to find where the first. second and third parts are in the play. and the transitions. and try to read the whole play from this point of View. The next task will be tempo.,f74354e73903d2b6,122,0.886,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0194,same_item_page_source_page_cap,427f26a8bda232bf,common_actor_struggles_quote_bucket_raw.csv,149,664,3,"The director must tell his coat whether they are to do the action through imagination or through the objective. There are two ways for the actor s to imagine what his character is doing and then incorporate it. or without any imagination ask him to find out what it is he in doing, and then he is quite free.",6ef806f64152bfd7,115,0.894,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0195,substring_or_overlap_duplicate,f6ee3af69b1d6da9,common_actor_struggles_quote_bucket_raw.csv,51,644,7,The beginning of this atmosphere is in the very begin— ning of the play in the voice of the Guard — this is the first hopg and the second hope is when Antin first appears.,137c3edcdd7a1c37,122,0.887,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0196,same_item_page_source_page_cap,4917f26c7e57a107,common_actor_struggles_quote_bucket_raw.csv,34,633,1,"When we have a feel— ing for the beginning, the middle, and the end, we will be sble to feel the whole movement,.",140cbef979c1fb3f,125,0.884,actor_struggle;daily_inspiration;directing_academic_footnote,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0197,exact_normalized_duplicate,d607a31c2891693e,common_actor_struggles_quote_bucket_raw.csv,99,800,9,"Then I will be giving out in the finest may — which we call radiation: and by being able to radiate more and more, I cons to the highest ideal of sacrifice. €xercise for radiation: You must radiate an atmosphere - take it as a new exercise with the feeling of doing itfcr the first time. then you will get much from it - an atmosphere of expectation.",d607a31c2891693e,117,0.888,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0198,exact_normalized_duplicate,fcbe8bb45334d3e6,common_actor_struggles_quote_bucket_raw.csv,86,1008,3,‘ h This creative quality in Vorkhovenski goes through the whole ploy. lrhis charm of madness stays with him always '— as in the end of the meeting scene. He can call it his croative ability - ho is possessed.,fcbe8bb45334d3e6,120,0.886,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0199,overrepresented_item_cap_2,,common_actor_struggles_quote_bucket_raw.csv,100,1078,22,"But if the body is free, then forever I am free in thig way, The bodily development is essential, FIRST APPROACH TO THE PLAY - THE ACTOR'S DREAMS OR INTUITION ugstions I understand what you mean by the archetype and the gesture, and it is a very releasing thing.",6a4e6654d4fa39be,117,0.892,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0200,same_item_page_source_page_cap,5cd247f3bea3638d,common_actor_struggles_quote_bucket_raw.csv,146,832,1,"A spiritually-tuned consciousness will understand things which the earthly-tuned human consciousneso cannot. Therefore, if we try with purely intellectual means to solve the problem of the contradiction of the endleaoness of rhythm and continuous movanent and the stopped beginning and end, we will not find the way.",f5a3a0589e153f32,115,0.887,actor_struggle;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0201,same_item_page_source_page_cap,f365d44e87f62a48,common_actor_struggles_quote_bucket_raw.csv,106,665,7,Chekhov February 8. 1937 afraid of touching the most important moments. if you had only the old methods you wohld not be able to do this. out by touching on the play you are able to do everything. and your imagination will work simultaneously with the gesture.,a54cc711410261ae,117,0.892,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0202,exact_normalized_duplicate,427f26a8bda232bf,common_actor_struggles_quote_bucket_raw.csv,103,664,3,If they are vague at the beginning. they will lose heart very soon. (Directog'e exoroinnn) Create the atmosphere through your imagination. You have been given an action and with these conditions you must explore the possibilities of what you have been given.,427f26a8bda232bf,117,0.894,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0203,overrepresented_item_cap_2,,common_actor_struggles_quote_bucket_raw.csv,114,731,7,"It is good that the cast is able to keep the perform ' + 01 wore to ask professional actors to play the whole play with so many gaps in the atmosphere and rhythm. etc.. it would be very disturbing for them, but our students carry it through without any hysteria. This is a great achievement. and I know that you will be able to reach all that I have suggestod.",72a9697a5bbc59c6,117,0.891,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0204,exact_normalized_duplicate,5f15cd52c0f7fce4,common_actor_struggles_quote_bucket_raw.csv,115,849,5,"Chekhov , Larch 10, 1938 bodies free. \ How. try to imagine in the style of tho play;imagination and style in the speech - this is the main idea today. At the end of the scene when Nicholas is sitting speaking with the invisible Spy — this invisible gentleman in spectacles - about ""usual and unusual"" people. imagine in the style of the play. how he speaks.",5f15cd52c0f7fce4,117,0.885,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0205,same_item_page_source_page_cap,85fb97af64a7bf0a,common_actor_struggles_quote_bucket_raw.csv,108,659,5,"1937 The loss free the actor will he in doing his psychological gesture, the more free he will he later on. it depends upon the director what form of the gesture he gives. we are now working with the psychological gesture because we want to understand it.",c92a404242e6f195,117,0.892,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
MCT-UWINDSOR-365-REJECT-0206,exact_normalized_duplicate,ccd022de8d801f1a,common_actor_struggles_quote_bucket_raw.csv,107,937,5,"810 have to understand the objective with our whole beingthis in the trick we must show them devllo. . If you will analyse it, you will find that it in not peoeible to have a. real desire only in your head - you will find that your desired and objectivoo are living in your arms and hendea Ln younlogo. and in your cheat and back; in your neck and. ever-where.",ccd022de8d801f1a,117,0.882,actor_struggle;daily_inspiration;directing_academic_footnote;method_terms,OCR/text-layer extraction candidate copied exactly from CSV field candidate_text_from_extraction_not_final; do not quote publicly until visually verified and cleared.
